date,hs_var99,hs_es975,param_var99,param_es975,garch_var99,garch_es975
2021-03-18,0.04452471710601469,0.04537378364632748,0.03911902924721879,0.039323977494165135,0.024431529973799528,0.026539742711189578
2021-03-19,0.041279402127977906,0.042267245207917435,0.038219141725420146,0.038420498955699815,0.02521667717889638,0.027585465195750603
2021-03-22,0.03828977281064835,0.03976652451929524,0.03745773633056228,0.03765612231759416,0.025050063298015127,0.027532445659468417
2021-03-23,0.03828977281064835,0.03976652451929524,0.03442842719491765,0.034609690789649455,0.024139182636857697,0.02607195371213323
2021-03-24,0.03828977281064835,0.03976652451929524,0.034382096183838216,0.03456245003849346,0.024035314473810902,0.026005280385628157
2021-03-25,0.03828977281064835,0.03976652451929524,0.03340148289860456,0.03357581811061042,0.023300504739940567,0.024981493786328794
2021-03-26,0.035624667445688395,0.037490440213252804,0.032568726705192494,0.03273989990335997,0.022506557671053137,0.023960266566961947
2021-03-29,0.035624667445688395,0.037490440213252804,0.03229371227042501,0.032463078422924174,0.02556408703453048,0.027467391022480716
2021-03-30,0.035624667445688395,0.037490440213252804,0.03222625460540035,0.03239546694614218,0.024410135053366536,0.02621174841164179
2021-03-31,0.031570544454413575,0.035633120120319675,0.03156430327132087,0.03173092962876324,0.024157439718344553,0.0259162635918653
2021-04-01,0.031570544454413575,0.035633120120319675,0.031249536827246863,0.031413712885960655,0.023704700686351814,0.025474057495012997
2021-04-05,0.031570544454413575,0.035633120120319675,0.03103997153616797,0.031203542138701412,0.02289250147309688,0.02451744341471639
2021-04-06,0.031570544454413575,0.035633120120319675,0.030147482720455292,0.030305587247730154,0.022309209780610496,0.02362770989292729
2021-04-07,0.031570544454413575,0.035633120120319675,0.03017332341219082,0.030331463689262223,0.02172910536652143,0.022930806794426405
2021-04-08,0.031570544454413575,0.035633120120319675,0.029758829554192463,0.029914169291472482,0.020876794392883303,0.021797321245433526
2021-04-09,0.031570544454413575,0.035633120120319675,0.029767833878592276,0.02992308820390148,0.020018696470070877,0.020800229510760826
2021-04-12,0.031570544454413575,0.035633120120319675,0.029534631363354994,0.02968923524082649,0.02003906687521907,0.020751334872806025
2021-04-13,0.031570544454413575,0.035633120120319675,0.02949736361499758,0.029651349264828847,0.019389082698192815,0.019999807690897122
2021-04-14,0.031570544454413575,0.035633120120319675,0.029333013267796523,0.02948646998449723,0.018954500978226707,0.019477234276434097
2021-04-15,0.031570544454413575,0.035633120120319675,0.029312342290873906,0.029465795277745684,0.018328957656039705,0.018730022184501295
2021-04-16,0.031570544454413575,0.035633120120319675,0.029025317926116435,0.029176803549145328,0.018929571964177765,0.01928921929214949
2021-04-19,0.031570544454413575,0.035594352540350885,0.02863378545524635,0.028783928790953275,0.018182727849954932,0.01839371629653946
2021-04-20,0.031570544454413575,0.03540584500952048,0.028265193482438705,0.028414007347823123,0.017539150516166193,0.0176059545817743
2021-04-21,0.031570544454413575,0.03540584500952048,0.028322278791314947,0.028470903294403167,0.02008511859723234,0.020372644963018605
2021-04-22,0.031570544454413575,0.03540584500952048,0.028321363982890008,0.02846996621386312,0.02061356761938386,0.02090821074446234
2021-04-23,0.031570544454413575,0.03540584500952048,0.02844663568333863,0.028595436282406204,0.024221679449647995,0.02479572522554608
2021-04-26,0.031570544454413575,0.03540584500952048,0.028425314574524255,0.028573855363104448,0.02360108158875239,0.02415950345855574
2021-04-27,0.031570544454413575,0.03540584500952048,0.02844552257082585,0.028594105046093003,0.02295029670346757,0.023504702169881406
2021-04-28,0.031570544454413575,0.03540584500952048,0.02834740227624848,0.02849507441525212,0.021719219437776317,0.0222063886532655
2021-04-29,0.031570544454413575,0.03540584500952048,0.02822829095837445,0.028375658050334526,0.020705798156909115,0.02113003952172874
